1.635068752471730846e+01,8.504376363525144811e+00,5.296590379198442555e+00
1.619833804359067031e+01,8.540414807590895663e+00,5.262608207274309002e+00
1.616257525459380773e+01,8.579325421168899624e+00,5.258752514785294707e+00
1.613551474425284837e+01,8.622802016099045730e+00,5.257762084441436556e+00
1.596814489174752616e+01,8.590771574949247480e+00,5.211021407455170618e+00
1.602965688882213158e+01,8.681671104783340809e+00,5.238986423680519700e+00
1.604294872539929884e+01,8.746899595022075147e+00,5.251293305878644624e+00
1.590848063877109198e+01,8.731303938992896363e+00,5.215238953567389757e+00
1.602763033077897248e+01,8.855028302576448240e+00,5.262385502274631754e+00
1.601863002888143228e+01,8.908532723580801616e+00,5.267577918105017964e+00
1.579362248144283676e+01,8.841232894904941020e+00,5.201684885698267813e+00
1.629382469021229696e+01,9.181098369971550710e+00,5.374851417719731295e+00
1.629543401571715577e+01,9.242053215183508641e+00,5.383874837975723082e+00
1.315862018815399104e+01,8.623885997198229347e+00,4.521410444799264461e+00
1.275360660276452052e+01,8.409454117782885874e+00,4.390296506143943844e+00
1.310241300478059046e+01,8.692043478822885305e+00,4.518707533978861157e+00
1.276385860227695623e+01,8.518874121699520074e+00,4.410135396379234685e+00
1.295596438383843640e+01,8.699483704365407633e+00,4.484887665221710229e+00
1.277512388081096972e+01,8.629912371696967455e+00,4.430612245896559109e+00
1.278120355494043459e+01,8.686096966402342190e+00,4.441115891348085931e+00
1.275599078869765002e+01,8.721134933339168782e+00,4.440800201617941312e+00
1.270777062820021008e+01,8.740341491160389609e+00,4.432492980759465517e+00
1.256924942548569391e+01,8.696871356412165355e+00,4.392630519599907579e+00
1.267552451345470566e+01,8.822849192948041264e+00,4.438364020156119416e+00
1.264268235222592196e+01,8.852501486219454208e+00,4.435503051524627871e+00
1.257151440212216187e+01,8.855090364318167317e+00,4.419193082441696063e+00
1.248359754583821157e+01,8.845423519695623682e+00,4.396954078649297770e+00
1.241302564221773252e+01,8.847589250523611781e+00,4.380782598088166502e+00
1.261437014427007242e+01,9.044328988395012203e+00,4.460736855829895653e+00
1.274001674294571274e+01,9.188389863744854225e+00,4.514224421038256274e+00
1.272320823211719087e+01,9.230387537044910218e+00,4.517384356690243408e+00
1.268905476862518533e+01,9.259804222770068094e+00,4.514421557234053139e+00
1.266694144409545686e+01,9.297987800013769899e+00,4.515774252754184204e+00
1.264512614280737068e+01,9.336424522595036635e+00,4.517274256772855878e+00
1.261299923735852424e+01,9.367239908978410412e+00,4.515124473540687688e+00
9.886801832127678935e+00,8.667440279179627893e+00,3.778611363753603403e+00
9.875953786131963952e+00,8.706824475173569056e+00,3.783743168545245172e+00
9.865165344784578849e+00,8.746395182125061396e+00,3.788952776111693233e+00
9.450793829607595953e+00,8.426269723946662182e+00,3.638826800876528544e+00
9.446263876334660026e+00,8.469697765210876028e+00,3.646175089693996618e+00
9.443104829973268721e+00,8.514554566580356365e+00,3.654119262201529494e+00
9.383917414183462924e+00,8.508816720642595754e+00,3.640396466297441957e+00
9.370267949716327038e+00,8.544241939895176330e+00,3.644343364856176493e+00
9.356558880600863048e+00,8.579716946831288382e+00,3.648315666086403120e+00
9.342909416133727163e+00,8.615352300884747905e+00,3.652360187416775261e+00
9.244025304557402123e+00,8.572056475564446387e+00,3.623047791894593139e+00
9.248972490368634780e+00,8.624806378540970542e+00,3.634412347253188180e+00
9.173870633475223357e+00,8.602793473862799800e+00,3.614326893108535277e+00
9.250701025170149805e+00,8.723518297477214745e+00,3.654179978919105398e+00
9.215653491953224474e+00,8.739216877405510786e+00,3.649961597082283404e+00
9.213686538558398809e+00,8.786348838017010721e+00,3.658886122106498551e+00
9.199917864794604938e+00,8.822404037228555040e+00,3.663187751927564406e+00
9.230256630793610029e+00,8.901110347865131445e+00,3.685150882123366500e+00
9.169459889498943639e+00,8.892033451158232182e+00,3.670777482713892148e+00
9.155750820383479649e+00,8.928485639860795686e+00,3.675256429203656694e+00
9.115934915300305974e+00,8.939458698657839264e+00,3.669280240420433881e+00
9.080470149545085690e+00,8.954559842344787413e+00,3.665056128268121327e+00
9.038270058528786066e+00,8.962866632473392769e+00,3.658111319773185155e+00
9.003460943905171376e+00,8.978353578077813424e+00,3.654156258044211736e+00
2.631372370205662747e+01,7.764515878675976701e+00,7.199582916194881221e+00
2.633559860799304531e+01,7.931128573107291579e+00,7.217575144116850083e+00
2.651876369230530628e+01,8.067128789125213473e+00,7.273919275630185588e+00
2.635336079319481684e+01,8.097283786419772866e+00,7.234724463053509247e+00
2.636206307185072717e+01,8.180593775690210734e+00,7.243356705108457305e+00
2.648401418233002502e+01,8.299586955751172113e+00,7.283204313525359908e+00
2.615821517456860335e+01,8.358213401298717926e+00,7.206333561419125289e+00
2.618068612698829511e+01,8.446040177506731084e+00,7.218993615656401630e+00
2.625483430950846042e+01,8.550981800751189965e+00,7.245995095089496907e+00
2.615451968637226088e+01,8.599168535388928447e+00,7.224908792056403684e+00
2.622038282277481613e+01,8.702034217471226185e+00,7.249787335699569901e+00
2.628606714523238708e+01,8.805399037330719381e+00,7.274719137238126798e+00
2.631414093459492420e+01,8.896608786858411833e+00,7.289335837239674376e+00
2.614844001224279424e+01,8.922030583187250841e+00,7.250308181906928162e+00
2.601868069283251117e+01,8.958950223908912491e+00,7.221237926370445592e+00
2.616107619768835235e+01,9.089776868562129408e+00,7.267775062359858929e+00
2.635961928126926423e+01,9.241338305061672642e+00,7.330072821955423201e+00
2.620399154448458745e+01,9.269027410356345698e+00,7.293965314158151081e+00
2.186644207635176684e+01,8.852378656885164787e+00,6.190579906831648493e+00
2.213359011015832678e+01,9.104735482172692684e+00,6.280510233929739172e+00
2.160346636792816710e+01,8.957284910788436250e+00,6.137158905493888206e+00
2.164054045918824443e+01,9.114628368364050104e+00,6.162056432409882767e+00
2.161044011178255531e+01,9.173087594657570065e+00,6.160755556546754441e+00
1.981198905777866059e+01,8.672121621373907630e+00,5.675311443844551995e+00
1.888662689248483773e+01,8.393073901182090069e+00,5.423577152544500457e+00
1.909405106866664781e+01,8.549181793575144184e+00,5.489976440216333131e+00
1.883339994152783703e+01,8.495693040783697469e+00,5.421833478597559264e+00
1.883554570886765234e+01,8.560043015056580273e+00,5.429311679822347969e+00
1.887112968391953416e+01,8.639877736382477025e+00,5.446502066945038578e+00
1.879376285038965122e+01,8.668020912054130278e+00,5.431137771442331896e+00
1.892030351879021666e+01,8.790541258478326014e+00,5.474778929093282898e+00
1.898259037629308565e+01,8.884016260472686000e+00,5.499959517272162479e+00
1.898926609690582978e+01,8.951868193424179054e+00,5.509115201583210109e+00
1.886731498642653548e+01,8.958859832665373446e+00,5.480971832472992133e+00
1.900190228235138790e+01,9.087880501584283621e+00,5.527420404276180754e+00
1.900625342167934306e+01,9.155264516643132566e+00,5.536101460280236530e+00
1.898557060870949087e+01,9.210709357078107118e+00,5.537547445216896236e+00
1.890128963597355138e+01,9.235115084814511377e+00,5.520465595212431076e+00
1.909077281300859852e+01,9.393824806917239201e+00,5.583447535801391304e+00
1.897657030681194357e+01,9.535922337664509030e+00,5.573216580690355748e+00
1.635164119909055458e+01,8.504872391951233013e+00,4.836709351026105885e+00
1.628655292311626468e+01,8.528887094435082972e+00,4.824482825653821472e+00
1.626759864494793106e+01,8.576931780123659976e+00,4.825944273091367087e+00
1.620835162450979183e+01,8.603624171084845784e+00,4.815476806758839601e+00
1.632982589780246840e+01,8.726641691072845930e+00,4.858787810141010688e+00
1.605415439928498600e+01,8.637044203206148296e+00,4.783922122312228353e+00
1.607537365408978758e+01,8.706431330331596996e+00,4.797471417854624498e+00
1.611507034987630504e+01,8.786221581193577990e+00,4.816621938096932176e+00
1.595205163669893977e+01,8.755217701373577910e+00,4.775186388705836116e+00
1.594853496244757807e+01,8.811329283400031187e+00,4.781480736332390791e+00
1.587373112879580894e+01,8.827949266025674646e+00,4.766426390631997023e+00
1.595050191584240551e+01,8.929053635053518789e+00,4.796946924775197019e+00
1.589882468574194085e+01,8.958527306017488812e+00,4.788910464183978810e+00
1.586908196622621858e+01,9.000245091141078291e+00,4.787503444041408152e+00
1.593101119583911718e+01,9.094260028217362901e+00,4.813829612673923286e+00
1.589161252329424023e+01,9.130702546284979348e+00,4.809610470574632757e+00
1.578855608633494789e+01,9.130229690420588184e+00,4.786118219150288233e+00
1.586574410591984297e+01,9.234083575464760330e+00,4.817314968683105825e+00
1.583761071190897951e+01,9.277014489126521823e+00,4.816619999671815755e+00
1.580894087606315601e+01,9.319612456396026090e+00,4.815796962463776865e+00
1.307696181994448992e+01,8.414611501135437877e+00,4.080711831312179072e+00
1.304441768195734497e+01,8.497062011815343041e+00,4.085301737932768518e+00
1.291954594370996467e+01,8.467201709676375643e+00,4.053583330911425975e+00
1.279366092644100839e+01,8.435865078044372467e+00,4.021461773285531116e+00
1.280057506564707026e+01,8.491806431681293788e+00,4.031073364002794257e+00
1.273453311529953069e+01,8.499301660118531387e+00,4.017734541034412743e+00
1.281297283249931418e+01,8.603469804212336314e+00,4.050046434186588939e+00
1.277816371787570127e+01,8.631965856871563147e+00,4.046647215933832697e+00
1.274991111456817983e+01,8.664830645885626126e+00,4.045347043348170857e+00
1.267659739712461153e+01,8.666854517792192070e+00,4.029749106724246133e+00
1.246339157005498244e+01,8.572258789326170358e+00,3.969567598173289191e+00
1.250732019587279353e+01,8.654021499200082346e+00,3.991240257583511752e+00
1.264393404984081037e+01,8.800860525251895439e+00,4.042662391080091844e+00
1.259428337778349949e+01,8.818612159473250500e+00,4.034645574653854538e+00
1.256108358866474539e+01,8.847743135274450665e+00,4.031909343596120188e+00
1.247173622082091704e+01,8.837019015873911698e+00,4.011135754728488934e+00
1.265084818904687047e+01,9.017101202686284012e+00,4.076824028444979930e+00
1.233106925076659088e+01,8.841206164643432786e+00,3.981713832385905594e+00
1.259702519160659229e+01,9.085261104384862563e+00,4.075767651135301151e+00
1.255768612371004522e+01,9.110305150694429699e+00,4.071255004214181739e+00
1.265889481657116633e+01,9.237795077370295260e+00,4.112414706509762041e+00
1.268214062941912523e+01,9.309144545336492271e+00,4.128395517742224463e+00
1.270556525621207200e+01,9.381049243150831884e+00,4.144532568211498180e+00
1.260030344726463802e+01,9.357811183153135204e+00,4.118704509452019380e+00
1.257687882047169126e+01,9.395020392131495868e+00,4.119607381891537301e+00
1.263922528262289013e+01,9.496699649288380840e+00,4.148699726960674461e+00
1.258963421521390558e+01,9.569912910794444727e+00,4.149901341092085971e+00
9.925127621002650002e+00,8.555055928358395789e+00,3.438570866422584693e+00
1.012051165822217946e+01,8.822465777158875255e+00,3.523278106827350431e+00
9.818852533033641805e+00,8.607871320287797445e+00,3.426615756149284930e+00
9.784162627706685100e+00,8.625899683291287090e+00,3.422902563154428535e+00
9.726763351366720656e+00,8.623688822310583646e+00,3.411233489256378260e+00
9.656310657042901369e+00,8.609507264834968865e+00,3.394943866774291052e+00
9.586930846388987959e+00,8.595822414861295613e+00,3.378977611450128204e+00
9.487748711571020621e+00,8.554808569132720919e+00,3.352427182715955301e+00
9.375274740175889576e+00,8.500980022400179692e+00,3.321060472681141018e+00
9.362102112895378525e+00,8.536795953738291587e+00,3.324826026707895288e+00
9.187698911887343556e+00,8.424876823052818153e+00,3.271231509197890741e+00
9.188056539777312182e+00,8.472558228375380196e+00,3.279770037175455233e+00
9.326100905305199973e+00,8.648165817728314053e+00,3.337654054501792533e+00
9.189487051337186685e+00,8.569335309238622855e+00,3.297313606611392167e+00
9.162784168886195957e+00,8.592397146181147249e+00,3.296328971327939339e+00
9.180188726198002414e+00,8.657024382193707623e+00,3.311274397594544450e+00
9.039581360792004361e+00,8.572247433336411149e+00,3.269179366307397139e+00
9.156466076163416901e+00,8.731782303636776987e+00,3.320256409427133626e+00
9.229124142475376047e+00,8.850411850549289028e+00,3.355552122718870933e+00
9.142697402399624806e+00,8.816673437269528790e+00,3.333067563215177831e+00
9.089410846794301335e+00,8.814406330908973075e+00,3.322601916137429612e+00
9.212613654888491155e+00,8.983937018047006617e+00,3.376795910649346588e+00
9.169400284850613758e+00,8.991889027235686171e+00,3.370147209279801270e+00
9.133399077260440535e+00,9.006754854586752401e+00,3.366146414575818646e+00
9.090900963002503943e+00,9.015058453971274588e+00,3.359748767316576679e+00
9.205461097089118638e+00,9.179790426575399565e+00,3.411547713512364854e+00
2.687347095450585854e+01,7.604425774134992544e+00,6.640156766624803808e+00
2.660244861855796117e+01,7.688462886478839131e+00,6.583697524958796343e+00
2.672749917075032755e+01,7.805541311178976649e+00,6.620014286321514341e+00
2.680945556220147097e+01,7.910793841583955377e+00,6.645759444984935094e+00
2.737736865147165588e+01,8.161548065637898475e+00,6.792161893551042162e+00
2.634388365411064825e+01,7.933623666041039080e+00,6.541231426144175742e+00
2.649194160055765934e+01,8.058969386559068582e+00,6.583556814512864896e+00
2.649575629805065446e+01,8.141035959881685713e+00,6.590128810030805973e+00
2.575898324006695361e+01,7.993447909879630053e+00,6.412402721592616039e+00
2.652251878514998040e+01,8.311653566843462571e+00,6.608228356741859599e+00
2.677780549393925114e+01,8.473849201231642425e+00,6.677704269154756567e+00
2.603966152904400388e+01,8.320332503761033394e+00,6.499398750257987523e+00
2.687776248918548205e+01,8.670921027968418571e+00,6.714603006982555300e+00
2.619862712613505806e+01,8.532675587258028216e+00,6.550868516482339921e+00
2.624577440296259212e+01,8.629171559608803221e+00,6.568657332803032212e+00
2.628773607538557755e+01,8.724387449795802496e+00,6.585231091194192032e+00
2.632981695710521919e+01,8.820054502875260383e+00,6.601916890027323959e+00
2.604979431925978162e+01,8.807235228108673653e+00,6.537845555760545935e+00
2.646482148556837188e+01,9.029982154280707718e+00,6.648309769009634884e+00
2.644521155626842557e+01,9.105816578110180970e+00,6.649745492549494763e+00
2.595025455655184388e+01,9.016525995298577456e+00,6.531592612055426628e+00
2.636128821142245826e+01,9.241923410179792242e+00,6.641518402225113249e+00
2.624702610057747876e+01,9.284249842379358242e+00,6.619237154590685179e+00
2.613252557113919039e+01,9.325936099313418381e+00,6.596903327900194292e+00
