775464375.00000000 3600.00000000 385.95109375 330.36640625 38.11220703 1.56370163 -13.34260941 -1.36597300 26.12087440 0.89423561 1.50677371 -5.04864740 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.27804747 0.50000000 0.00000000 0.00000000 0.00000000
775470500.00000000 3700.00000000 386.65730469 330.22210938 38.11151855 -3.44579697 -15.69709015 -1.32861519 25.96301842 0.60645247 2.17174935 -8.56861401 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.22776222 0.50000000 0.00000000 0.00000000 0.00000000
775476625.00000000 3800.00000000 387.34492188 330.03136719 38.11095947 -6.39234543 -16.16900444 -1.13938391 25.62693405 0.35965726 2.66538429 -12.35905743 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.17361303 0.50000000 0.00000000 0.00000000 0.00000000
775482750.00000000 3900.00000000 388.01332031 329.80843750 38.11045410 -6.94774628 -13.64264965 -0.83660787 25.28331184 0.17495528 2.78208947 -15.71797180 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.07437146 0.50000000 0.00000000 0.00000000 0.00000000
775488875.00000000 4000.00000000 388.67660156 329.60425781 38.10981689 -5.87646484 -2.94914246 -0.59440649 24.80137825 0.04103578 1.74726522 -16.74162483 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.08899506 0.50000000 0.00000000 0.00000000 0.00000000
775494937.00000000 4100.00000000 389.33707031 329.44843750 38.10973145 -3.86009216 8.55436802 -0.45767292 24.19568825 -0.06632113 0.46283942 -15.06486607 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.13495864 0.50000000 0.00000000 0.00000000 0.00000000
775501187.00000000 4200.00000000 389.97667969 329.27343750 38.10982178 -5.41831970 2.13735580 -0.28803352 23.61706734 -0.13781954 0.64670593 -14.90581322 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.13723081 0.50000000 0.00000000 0.00000000 0.00000000
775507250.00000000 4300.00000000 390.59242188 329.07136719 38.10976807 -6.17940903 -4.80286598 -0.18500365 23.15190506 -0.18637536 0.96072209 -16.44798279 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.55091316 0.50000000 0.00000000 0.00000000 0.00000000
775513312.00000000 4400.00000000 391.17683594 328.83242188 38.10973877 -10.78060150 -7.55850315 -0.21117993 22.35580826 -0.24712989 1.66039395 -19.08914566 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.51318228 0.50000000 0.00000000 0.00000000 0.00000000
775519625.00000000 4500.00000000 391.70558594 328.53554688 38.10968750 -15.75918198 -12.72482395 -0.30607522 21.35209084 -0.34088105 2.67186403 -23.70396042 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.44725636 0.50000000 0.00000000 0.00000000 0.00000000
775525750.00000000 4600.00000000 392.18613281 328.19601562 38.10954346 -12.68825531 -15.18690109 -0.02665192 20.88752174 -0.35577089 3.24007154 -28.92489243 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.37267160 0.50000000 0.00000000 0.00000000 0.00000000
775531875.00000000 4700.00000000 392.64507812 327.83929688 38.10934570 -8.37675095 -12.06833839 0.21260574 20.78935623 -0.29886174 3.04136443 -32.95604324 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.31508374 0.50000000 0.00000000 0.00000000 0.00000000
775538187.00000000 4800.00000000 393.06832031 327.45621094 38.10941406 -11.73748016 -8.65931511 0.02689660 20.32143593 -0.29815823 3.06635070 -36.80784988 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.26005793 0.50000000 0.00000000 0.00000000 0.00000000
775544312.00000000 4900.00000000 393.47464844 327.06570313 38.10937012 -7.72042274 -7.37266541 0.13378389 20.17245293 -0.26235437 2.61774254 -39.79964066 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.21731807 0.50000000 0.00000000 0.00000000 0.00000000
775550312.00000000 5000.00000000 393.86675781 326.67082031 38.10946777 -6.98263168 -4.05080795 0.09803429 19.90968132 -0.23760861 2.15894723 -41.98210144 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.18614006 1.00000000 0.00000000 0.00000000 0.00000000
775556625.00000000 5100.00000000 394.23644531 326.26507813 38.10962402 -6.75008774 -4.16208267 0.07497251 19.70098305 -0.21832699 1.97429323 -44.19553757 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.15451954 1.00000000 0.00000000 0.00000000 0.00000000
775562750.00000000 5200.00000000 394.59347656 325.84220703 38.10985596 -2.92425156 -8.00553322 0.31862223 20.06438446 -0.12338053 1.84091878 -46.41726303 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.12278061 0.50000000 0.00000000 0.00000000 0.00000000
775568812.00000000 5300.00000000 394.95207031 325.39689453 38.11015137 -0.19750595 -9.99159813 0.53312218 20.78639030 0.02785351 1.63308012 -48.35572052 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.09508830 0.50000000 0.00000000 0.00000000 0.00000000
775574937.00000000 5400.00000000 395.31390625 324.93693359 38.11028809 -1.68727875 -6.17914200 0.28772563 21.14287376 0.10535567 1.34183216 -49.81031418 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.57437378 0.50000000 0.00000000 0.00000000 0.00000000
775581125.00000000 5500.00000000 395.64421875 324.45396484 38.11034668 -8.24100494 -3.59432220 -0.14828500 20.90337944 0.06591816 1.73543167 -52.17231750 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.54063082 0.50000000 0.00000000 0.00000000 0.00000000
775587250.00000000 5600.00000000 395.90531250 323.94390625 38.11027344 -16.94348335 -3.65121841 -0.42954409 20.21310425 -0.05358966 2.64507866 -56.60495377 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.47730750 0.50000000 0.00000000 0.00000000 0.00000000
775593375.00000000 5700.00000000 396.09386719 323.41888672 38.11004639 -19.42299843 -6.14799500 -0.33336744 19.75487137 -0.15152091 3.37550020 -62.29905319 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.39596319 1.00000000 0.00000000 0.00000000 0.00000000
775599625.00000000 5800.00000000 396.24226563 322.88462891 38.10978516 -15.43463230 -8.75619888 0.02116941 19.89186668 -0.14438336 3.43808413 -67.41447449 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.32288578 1.00000000 0.00000000 0.00000000 0.00000000
775605812.00000000 5900.00000000 396.36367188 322.33177734 38.10985596 -11.61603451 -11.57136917 0.32901853 20.57008171 -0.04797525 3.24090910 -71.64353943 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.26247057 0.50000000 0.00000000 0.00000000 0.00000000
775611875.00000000 6000.00000000 396.47386719 321.74982422 38.11013184 -8.50439072 -13.32408905 0.59944713 21.60176277 0.11331283 2.79236698 -74.89914703 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.21596189 0.50000000 0.00000000 0.00000000 0.00000000
775618000.00000000 6100.00000000 396.55617188 321.14734375 38.11035889 -10.82922459 -6.19884491 0.17784360 21.95137215 0.15792763 2.63411045 -78.05121613 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.17093234 0.50000000 0.00000000 0.00000000 0.00000000
775624062.00000000 6200.00000000 396.62718750 320.53878906 38.11028564 -8.79171371 -2.96180725 -0.08993428 22.07832336 0.13368045 2.20340657 -80.44317627 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.13676147 0.50000000 0.00000000 0.00000000 0.00000000
775630187.00000000 6300.00000000 396.70089844 319.93169922 38.11016357 -4.71722603 0.14501572 -0.20390198 21.99054337 0.08108800 1.56065285 -81.64900208 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.11953539 0.50000000 0.00000000 0.00000000 0.00000000
775636312.00000000 6400.00000000 396.77046875 319.32953125 38.11010986 -3.13633442 2.07460403 -0.24536395 21.74151421 0.01735551 1.14547253 -82.38737488 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.10898710 0.50000000 0.00000000 0.00000000 0.00000000
775642500.00000000 6500.00000000 396.82863281 318.73414063 38.11002686 -3.53789330 2.69138336 -0.22029456 21.43020248 -0.04129532 0.97544265 -83.22964478 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.09695479 0.50000000 0.00000000 0.00000000 0.00000000
775648562.00000000 6600.00000000 396.87800781 318.14667969 38.10993408 -3.46465826 2.90540695 -0.16130030 21.10313606 -0.08572570 0.84821314 -84.07078552 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.28493848 0.50000000 0.00000000 0.00000000 0.00000000
775654625.00000000 6700.00000000 396.89023437 317.56960938 38.10989014 -7.40831614 5.44294357 -0.21559909 20.49657440 -0.14852929 1.33149648 -85.97380066 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.25775257 0.50000000 0.00000000 0.00000000 0.00000000
775660750.00000000 6800.00000000 396.86781250 317.00484375 38.10979248 -9.65362644 2.67948151 -0.08939382 20.18362617 -0.17620522 1.62095225 -88.65502167 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.01944929 0.50000000 0.00000000 0.00000000 0.00000000
